time,lat,lon,length_scale,dtime,satze,sataz,solze,solaz,lst,lst_uncertainty,n,qual_flag,lst_time_correction,lst_unc_time_correction,year,month,Total Tourists footfall
01-01-2004,31.125,77.125,0,46537.16797,52.87,25.13,95.79,99.829994,281.74,0.44400004,20,0,0.06,0.402,2004,1,12661.26728
01-01-2004,31.125,77.375,0,46538.35156,52.86,27.01,95.579994,99.96,279.53,0.432,20,0,0.06,0.59000003,2004,1,12661.26728
01-02-2004,31.125,77.125,0,46574.22266,52.809998,29.609999,88.439995,90.09,286.66,0.48400003,18,0,0.11,0.416,2004,2,10129.01383
01-02-2004,31.125,77.375,0,46470.21484,52.82,41.23,88.659996,90.09,284.38998,0.483,17,0,0.07,0.632,2004,2,10129.01383
01-03-2004,31.125,77.125,0,46485.0625,52.86,33.579998,81.979996,80.38,294.94998,0.492,19,0,0.04,0.497,2004,3,8862.887098
01-03-2004,31.125,77.375,0,46482.97266,52.86,16.43,81.77,80.5,292.61,0.49400002,19,0,0.08,0.513,2004,3,8862.887098
01-04-2004,31.125,77.125,0,46546.32422,52.91,40.23,78.38,73.06,299.66998,0.53300005,17,0,0.06,0.67600006,2004,4,7596.76037
01-04-2004,31.125,77.375,0,46432.83203,52.92,53.14,78.52,72.79,296.8,0.545,16,0,0.04,0.62200004,2004,4,7596.76037
01-05-2004,31.125,77.125,0,46574.88281,52.879997,27.34,78.75,69.619995,300.66998,0.528,18,0,0.06,0.84300005,2004,5,6330.633641
01-05-2004,31.125,77.375,0,46569.94922,52.879997,29.039999,78.58,69.72,297.78998,0.51100004,18,0,0.049999997,0.75900006,2004,5,6330.633641
01-06-2004,31.125,77.125,0,46796.32813,52.809998,3.7099998,81.43,72.81,300.78,0.55200005,17,0,0.13,0.90800005,2004,6,5064.506913
01-06-2004,31.125,77.375,0,46690.63281,52.809998,11.71,81.65,72.799995,297.02,0.513,18,0,0.07,0.78300005,2004,6,5064.506913
01-07-2004,31.125,77.125,0,46489.47266,52.84,49.93,86.08,79.88,299.8,0.508,19,0,0,0.59400004,2004,7,5064.506913
01-07-2004,31.125,77.375,0,46381.17578,52.85,62.039997,86.32,79.979996,298.49,0.53000003,18,0,0,0.6,2004,7,5064.506913
01-08-2004,31.125,77.125,0,46715.51563,52.899998,17.869999,88.82,91.659996,296.1,0.48800004,19,0,0.01,0.41200003,2004,8,6330.633641
01-08-2004,31.125,77.375,0,46612.65234,52.899998,28.199999,88.92,91.4,294.37,0.50600004,18,0,0.01,0.47300002,2004,8,6330.633641
01-09-2004,31.125,77.125,0,46826.96484,52.879997,11.99,91.85,102.439995,296.5,0.503,18,0,0.06,0.41200003,2004,9,7596.76037
01-09-2004,31.125,77.375,0,46827.62109,52.879997,13.799999,91.64,102.57,294.38998,0.50600004,18,0,0.089999996,0.439,2004,9,7596.76037
01-10-2004,31.125,77.125,0,46470.08203,52.829998,70.939995,96.869995,109.229996,291.41,0.47100002,20,0,0.04,0.39000002,2004,10,11395.14055
01-10-2004,31.125,77.375,0,46467.30469,52.829998,54.649998,96.659996,109.35,289.27,0.46500003,20,0,0.04,0.425,2004,10,11395.14055
01-11-2004,31.125,77.125,0,46958.42188,52.829998,-5.2799997,98.229996,112.13,287.96,0.52000004,16,0,0.089999996,0.423,2004,11,13927.39401
01-11-2004,31.125,77.375,0,46735.57031,52.829998,9.9,98.84,111.75,286.28998,0.47400004,18,0,0.06,0.46800002,2004,11,13927.39401
01-12-2004,31.125,77.125,0,46770.03125,52.899998,48.59,98.869995,107.95,285.99,0.47700003,18,0,-0.01,0.42600003,2004,12,15193.52074
01-12-2004,31.125,77.375,0,46663.64844,52.899998,40.149998,98.99,107.7,284.32,0.48000002,17,0,0.26,0.52400005,2004,12,15193.52074
01-01-2004,31.125,77.125,0,6009.197754,52.829998,8.429999,105.32,-94.14,277.71,0.45100003,19,0,-0.57,0.397,2004,1,12661.26728
01-01-2004,31.125,77.375,0,5913.782715,52.829998,9.34,105.22,-94.28,275.24,0.439,20,0,-0.72999996,0.591,2004,1,12661.26728
01-02-2004,31.125,77.125,0,5975.890625,52.89,9.84,100.02,-82.93,280.28,0.462,18,0,-0.7,0.42700002,2004,2,10129.01383
01-02-2004,31.125,77.375,0,5970.554199,52.89,8.38,100.22,-82.81,278.38998,0.46100003,18,0,-0.87,0.63600004,2004,2,10129.01383
01-03-2004,31.125,77.125,0,5771.553711,52.91,15.4,94.14,-73.38,287.49,0.47800002,18,0,-1.0799999,0.38700002,2004,3,8862.887098
01-03-2004,31.125,77.375,0,5771.849609,52.92,13.86,94.35,-73.25,285.72,0.47300002,18,0,-1.1899999,0.51500005,2004,3,8862.887098
01-04-2004,31.125,77.125,0,5959.860352,52.86,11.5199995,89.61,-66.26,292.16,0.521,17,0,-1.5999999,0.523,2004,4,7596.76037
01-04-2004,31.125,77.375,0,5863.233398,52.86,12.44,89.56,-66.4,289.68,0.503,18,0,-1.4499999,0.53300005,2004,4,7596.76037
01-05-2004,31.125,77.125,0,6217.443848,52.829998,5.66,87.119995,-64.68,294.68,0.49100003,19,0,-2.05,0.535,2004,5,6330.633641
01-05-2004,31.125,77.375,0,6124.869141,52.829998,6.5299997,87.03,-64.689995,292.32,0.5,18,0,-1.77,0.56,2004,5,6330.633641
01-06-2004,31.125,77.125,0,5960.459961,52.879997,12.559999,87,-69.14,298.03998,0.582,18,0,-1.16,0.726,2004,6,5064.506913
01-06-2004,31.125,77.375,0,5959.616211,52.879997,11.11,87.2,-69.01,294.19998,0.514,18,0,-1.36,0.657,2004,6,5064.506913
01-07-2004,31.125,77.125,0,5991.168457,52.91,12.37,92.39,-76.04,295.32,0.513,20,0,-0.66999996,0.67600006,2004,7,5064.506913
01-07-2004,31.125,77.375,0,5888.65625,52.91,13.38,92.22,-76.11,293.87,0.51000005,19,0,-1.01,0.646,2004,7,5064.506913
01-08-2004,31.125,77.125,0,6224.600586,52.879997,7.25,101.689995,-83.85,292.47998,0.50600004,18,0,-0.7,0.45800003,2004,8,6330.633641
01-08-2004,31.125,77.375,0,6224.936035,52.879997,5.62,101.909996,-83.72,290.41998,0.503,18,0,-0.82,0.49500003,2004,8,6330.633641
01-09-2004,31.125,77.125,0,5966.907227,52.82,14.25,108.38,-92.659996,292.50998,0.512,17,0,-0.93,0.42400002,2004,9,7596.76037
01-09-2004,31.125,77.375,0,5967.311523,52.82,12.799999,108.6,-92.509995,290.18,0.51100004,17,0,-0.88,0.518,2004,9,7596.76037
01-10-2004,31.125,77.125,0,6030.413574,52.86,13.09,113.17,-100.24,286.94998,0.46,20,0,-1.0799999,0.39100003,2004,10,11395.14055
01-10-2004,31.125,77.375,0,6033.195313,52.86,11.41,113.39,-100.13,284.91998,0.45000002,20,0,-0.87,0.432,2004,10,11395.14055
01-11-2004,31.125,77.125,0,6154.711914,52.93,10.46,113.5,-103.77,283.61,0.5,16,0,-1.04,0.45200002,2004,11,13927.39401
01-11-2004,31.125,77.375,0,6149.22998,52.93,9.099999,113.689995,-103.68,281.63998,0.48900002,16,0,-1.15,0.47100002,2004,11,13927.39401
01-12-2004,31.125,77.125,0,6174.864746,52.879997,10.57,110.5,-101.65,280.16,0.44400004,20,0,-1.0699999,0.418,2004,12,15193.52074
01-12-2004,31.125,77.375,0,6077.075684,52.879997,11.49,110.36,-101.72,278.46,0.448,19,0,-0.95,0.44200003,2004,12,15193.52074
01-01-2005,31.125,77.125,0,46839.50391,52.89,15.95,94.159996,99.619995,281.13998,0.43,21,0,0.12,0.39600003,2005,1,14339.05115
01-01-2005,31.125,77.375,0,46751.59375,52.89,25.4,94.38,99.72,279,0.43400002,20,0,0.12,0.59900004,2005,1,14339.05115
01-02-2005,31.125,77.125,0,46705.73047,52.829998,53.26,87.79,90.14,281.94,0.49600002,16,0,0.14999999,0.44300002,2005,2,11471.24092
01-02-2005,31.125,77.375,0,46700.67969,52.829998,32.36,87.59,90.259995,279.03,0.483,16,0,0.12,0.65400004,2005,2,11471.24092
01-03-2005,31.125,77.125,0,46774.23828,52.82,23.51,80.939995,81,288.96,0.462,20,0,0.14,0.48400003,2005,3,10037.33581
01-03-2005,31.125,77.375,0,46675.27734,52.82,33.68,81.159996,81.06,286.19,0.469,19,0,0.14999999,0.514,2005,3,10037.33581
01-04-2005,31.125,77.125,0,46720.73438,52.89,52.84,77.799995,73.479996,294.50998,0.541,16,0,0.13,0.68700004,2005,4,8603.430693
01-04-2005,31.125,77.375,0,46717.61328,52.89,32.04,77.59,73.6,291.97,0.537,16,0,0.13,0.619,2005,4,8603.430693
01-05-2005,31.125,77.125,0,47034.84766,52.89,2.71,77.369995,70.549995,298.19998,0.47400004,21,0,0.25,0.80300003,2005,5,7169.525577
01-05-2005,31.125,77.375,0,46851.73438,52.89,16.119999,77.72,70.299995,295.13998,0.47100002,21,0,0.14,0.717,2005,5,7169.525577
01-06-2005,31.125,77.125,0,46666.26563,52.85,57.11,81.79,72.439995,302.03998,0.537,17,0,0.12,0.919,2005,6,5735.620462
01-06-2005,31.125,77.375,0,46668.90625,52.84,37.84,81.57,72.57,297.96,0.532,17,0,0.08,0.82800007,2005,6,5735.620462
01-07-2005,31.125,77.125,0,46922.67578,52.809998,10.11,84.72,81.17,295.72998,0.52900004,18,0,0.06,0.595,2005,7,5735.620462
01-07-2005,31.125,77.375,0,46916.12891,52.8,11.809999,84.53,81.28,293.55,0.514,18,0,0.049999997,0.6,2005,7,5735.620462
01-08-2005,31.125,77.125,0,46882.31641,52.87,35.94,88.11,91.579994,297.66998,0.48900002,19,0,0.01,0.42100003,2005,8,7169.525577
01-08-2005,31.125,77.375,0,46784.60156,52.879997,47.37,88.33,91.799995,295.96,0.51000005,18,0,0.02,0.47400004,2005,8,7169.525577
01-09-2005,31.125,77.125,0,47004,52.899998,12.009999,91.36,103.17,295.46,0.50100005,18,0,0.049999997,0.41000003,2005,9,8603.430693
01-09-2005,31.125,77.375,0,46895.43359,52.899998,18.97,91.579994,103.2,293.47998,0.48800004,19,0,0.07,0.42700002,2005,9,8603.430693
01-10-2005,31.125,77.125,0,46592.24219,52.85,74.77,96.45,109.53,292.74,0.518,17,0,0.08,0.42400002,2005,10,12905.14604
01-10-2005,31.125,77.375,0,46590.625,52.85,76.58,96.25,109.649994,290.88998,0.518,17,0,0.07,0.46100003,2005,10,12905.14604
01-11-2005,31.125,77.125,0,47047.51563,52.809998,3.1299999,97.84,112.32,287.69998,0.50100005,17,0,0.099999994,0.40600002,2005,11,15772.95627
01-11-2005,31.125,77.375,0,47053.90625,52.8,-16.039999,97.619995,112.45,285.71,0.48600003,17,0,0.089999996,0.47700003,2005,11,15772.95627
01-12-2005,31.125,77.125,0,46908.51563,52.86,31.24,98.38,108.09,284.07,0.43,21,0,0.11,0.38200003,2005,12,17206.86139
01-12-2005,31.125,77.375,0,46740.9375,52.87,45.129997,98.77,108.03,282.4,0.425,21,0,0.08,0.45800003,2005,12,17206.86139
01-01-2005,31.125,77.125,0,6227.479492,52.829998,9.38,105.82,-93.1,277.18,0.45100003,19,0,-0.57,0.397,2005,1,14339.05115
01-01-2005,31.125,77.375,0,6227.501953,52.829998,7.8399997,106.04,-92.97,274.97998,0.448,19,0,-0.87,0.58000004,2005,1,14339.05115
01-02-2005,31.125,77.125,0,6234.273438,52.85,9.7,100.93,-82.32,278.91,0.476,17,0,-0.78,0.44000003,2005,2,11471.24092
01-02-2005,31.125,77.375,0,6017.903809,52.84,13.74,100.47,-82.89,276.15,0.47400004,17,0,-0.91999996,0.65300006,2005,2,11471.24092
01-03-2005,31.125,77.125,0,6162.714844,52.91,11.929999,95.4,-72.36,285.03,0.46,18,0,-1.3,0.374,2005,3,10037.33581
01-03-2005,31.125,77.375,0,6161.549805,52.91,10.389999,95.6,-72.229996,282.78998,0.46100003,18,0,-1.28,0.512,2005,3,10037.33581
01-04-2005,31.125,77.125,0,6154.691406,52.89,12.41,90.52,-66.07,288,0.48100004,18,0,-1.67,0.505,2005,4,8603.430693
01-04-2005,31.125,77.375,0,6043.407227,52.89,13.719999,90.29,-66.159996,286.02,0.49100003,17,0,-1.56,0.554,2005,4,8603.430693
01-05-2005,31.125,77.125,0,6436.430664,52.84,5.79,87.88,-64.2,293.00998,0.48700002,19,0,-2.21,0.52000004,2005,5,7169.525577
01-05-2005,31.125,77.375,0,6433.29834,52.85,4.25,88.09,-64.07,291.06,0.483,19,0,-1.9499999,0.52900004,2005,5,7169.525577
01-06-2005,31.125,77.125,0,6071.351074,52.82,15.12,87.29,-68.83,298.43,0.514,20,0,-1.28,0.679,2005,6,5735.620462
01-06-2005,31.125,77.375,0,5966.578613,52.82,16.289999,87.17,-68.97,293.97998,0.497,19,0,-1.4399999,0.63000005,2005,6,5735.620462
01-07-2005,31.125,77.125,0,6349.053223,52.92,8.54,93.5,-75.14,293.19,0.577,16,0,-0.69,0.777,2005,7,5735.620462
01-07-2005,31.125,77.375,0,6339.629395,52.92,7.27,93.68,-75.03,291.02,0.53800005,16,0,-0.90999997,0.693,2005,7,5735.620462
01-08-2005,31.125,77.125,0,6228.447266,52.899998,11.94,101.07,-83.24,294.3,0.47800002,20,0,-0.65,0.45900002,2005,8,7169.525577
01-08-2005,31.125,77.375,0,6229.781738,52.899998,10.33,101.29,-83.1,292.28998,0.47900003,20,0,-0.84999996,0.485,2005,8,7169.525577
01-09-2005,31.125,77.125,0,6205.32959,52.829998,12.54,109.38,-92.34,292.96,0.5,18,0,-1,0.418,2005,9,8603.430693
01-09-2005,31.125,77.375,0,6206.020508,52.84,11,109.6,-92.21,291.15,0.49300003,18,0,-0.96,0.499,2005,9,8603.430693
01-10-2005,31.125,77.125,0,6420.366211,52.829998,7.46,114.61,-99.61,287.72998,0.503,17,0,-1.23,0.42100003,2005,10,12905.14604
01-10-2005,31.125,77.375,0,6311.685059,52.829998,8.62,114.409996,-99.619995,286.3,0.507,16,0,-0.90999997,0.48400003,2005,10,12905.14604
01-11-2005,31.125,77.125,0,6244.825195,52.899998,12.259999,113.88,-103.52,282.71,0.48400003,17,0,-1.01,0.437,2005,11,15772.95627
01-11-2005,31.125,77.375,0,6249.499023,52.899998,10.63,114.11,-103.399994,280.75,0.47400004,17,0,-1.13,0.44900003,2005,11,15772.95627
01-12-2005,31.125,77.125,0,6380.044922,52.91,8.84,110.97,-100.93,279.22,0.44700003,20,0,-0.78999996,0.411,2005,12,17206.86139
01-12-2005,31.125,77.375,0,6380.289551,52.92,7.39,111.189995,-100.799995,276.96,0.43800002,20,0,-0.82,0.416,2005,12,17206.86139
01-01-2006,31.125,77.125,0,46757.71875,52.92,57.93,94.67,99.75,283.66998,0.47900003,17,0,0.099999994,0.43600002,2006,1,16239.16338
01-01-2006,31.125,77.375,0,46760.96094,52.91,38.66,94.45,99.88,280.88,0.46800002,17,0,0.12,0.64400005,2006,1,16239.16338
01-02-2006,31.125,77.125,0,47046.15625,52.85,2.73,86.75,91.11,289.94,0.513,17,0,0.28,0.42600003,2006,2,12991.3307
01-02-2006,31.125,77.375,0,46938.51953,52.85,10.69,86.85,90.92,287.72998,0.48600003,18,0,0.17,0.611,2006,2,12991.3307
01-03-2006,31.125,77.125,0,46815.56641,52.809998,45.1,81.21,81.74,288.86,0.485,18,0,0.17,0.504,2006,3,11367.41437
01-03-2006,31.125,77.375,0,46816.78906,52.809998,46.989998,80.99,81.869995,285.88998,0.48000002,18,0,0.17,0.52500004,2006,3,11367.41437
01-04-2006,31.125,77.125,0,46975.98438,52.85,21.51,76.97,73.99,295.33,0.53000003,17,0,0.17,0.661,2006,4,9743.498028
01-04-2006,31.125,77.375,0,46973.29688,52.85,2.04,76.77,74.1,292.00998,0.523,17,0,0.17999999,0.59800005,2006,4,9743.498028
01-05-2006,31.125,77.125,0,46895.62109,52.899998,23.46,77.86,70.22,300.68,0.497,20,0,0.19,0.82100004,2006,5,8119.58169
01-05-2006,31.125,77.375,0,46807.47266,52.899998,29.529999,77.92,70.17,296.78,0.47100002,21,0,0.11,0.72,2006,5,8119.58169
01-06-2006,31.125,77.125,0,46709.28516,52.879997,71.939995,81.509995,72.26,300.21,0.551,16,0,0.17,0.96900004,2006,6,6495.665352
01-06-2006,31.125,77.375,0,46712.04297,52.879997,73.76,81.299995,72.38,296.93,0.54300004,16,0,0.11,0.869,2006,6,6495.665352
01-07-2006,31.125,77.125,0,47076.46484,52.809998,2.12,83.979996,81.009995,298.81,0.53800005,19,0,0.06,0.597,2006,7,6495.665352
01-07-2006,31.125,77.375,0,47074.30469,52.809998,-15.12,83.78,81.13,296.68,0.512,19,0,0.049999997,0.59300005,2006,7,6495.665352
01-08-2006,31.125,77.125,0,46940.26563,52.829998,28.88,88.13,92.52,296.11,0.508,18,0,0.01,0.42400002,2006,8,8119.58169
01-08-2006,31.125,77.375,0,46796.94922,52.84,33.62,88.34,92.049995,293.55,0.49300003,19,0,0.03,0.46,2006,8,8119.58169
01-09-2006,31.125,77.125,0,46731.94531,52.91,72.68,92.14,102.18,294.99,0.536,16,0,0.03,0.43500003,2006,9,9743.498028
01-09-2006,31.125,77.375,0,46724.61719,52.91,74.18,91.939995,102.29,294.02,0.53800005,16,0,0.06,0.46600002,2006,9,9743.498028
01-10-2006,31.125,77.125,0,47071.23047,52.87,2.03,94.77,110.35,294.33,0.49300003,19,0,0.19,0.40100002,2006,10,14615.24704
01-10-2006,31.125,77.375,0,47070.22656,52.87,-15.12,94.579994,110.47,291.78998,0.49100003,19,0,0.17,0.43600002,2006,10,14615.24704
01-11-2006,31.125,77.125,0,46903.02344,52.8,23.89,98.46,111.97,287.97,0.46500003,20,0,0.08,0.379,2006,11,17863.07972
01-11-2006,31.125,77.375,0,46816.12109,52.8,29.949999,98.509995,111.939995,286.12,0.44200003,21,0,0.06,0.43,2006,11,17863.07972
01-12-2006,31.125,77.125,0,46605.79297,52.85,56.37,99.43,107.54,283.84,0.52900004,14,0,0.04,0.46600002,2006,12,19486.99606
01-12-2006,31.125,77.375,0,46601.08984,52.84,58.07,99.25,107.649994,281.97,0.522,14,0,0.06,0.563,2006,12,19486.99606
01-01-2006,31.125,77.125,0,6088.351074,52.82,16.369999,105.52,-93.82,277.82,0.46400002,18,0,-0.52,0.41300002,2006,1,16239.16338
01-01-2006,31.125,77.375,0,6086.553223,52.829998,14.82,105.72,-93.689995,275.28,0.45600003,18,0,-0.77,0.62200004,2006,1,16239.16338
01-02-2006,31.125,77.125,0,6363.666504,52.829998,9.44,101.63,-82.56,283.44,0.492,16,0,-0.87,0.46,2006,2,12991.3307
01-02-2006,31.125,77.375,0,6359.477051,52.829998,8.08,101.82,-82.43,281.16998,0.49,16,0,-0.97999996,0.65300006,2006,2,12991.3307
01-03-2006,31.125,77.125,0,6477.199707,52.89,6.87,96.57,-71.83,284.75998,0.42700002,21,0,-1.4699999,0.347,2006,3,11367.41437
01-03-2006,31.125,77.375,0,6394.846191,52.89,7.33,96.64,-72.07,282.33,0.43800002,20,0,-1.38,0.48200002,2006,3,11367.41437
01-04-2006,31.125,77.125,0,6185.628418,52.91,14.219999,90.409996,-65.93,290.44998,0.512,17,0,-1.78,0.50100005,2006,4,9743.498028
01-04-2006,31.125,77.375,0,6186.430664,52.91,12.679999,90.61,-65.79,287.87,0.50200003,17,0,-1.7099999,0.545,2006,4,9743.498028
01-05-2006,31.125,77.125,0,6393.981934,52.86,8.8,87.71,-64.24,296.66998,0.52400005,17,0,-2.27,0.545,2006,5,8119.58169
01-05-2006,31.125,77.375,0,6396.013672,52.86,7.25,87.89,-64.11,293.57,0.521,17,0,-1.99,0.56600004,2006,5,8119.58169
01-06-2006,31.125,77.125,0,6250.361328,52.8,12.61,87.68,-68.13,297.66,0.526,19,0,-1.35,0.69100004,2006,6,6495.665352
01-06-2006,31.125,77.375,0,6144.677246,52.8,13.78,87.52,-68.21,293.88998,0.50600004,18,0,-1.42,0.64400005,2006,6,6495.665352
01-07-2006,31.125,77.125,0,6215.342773,52.87,13.34,92.89,-75.22,295.82,0.56600004,18,0,-0.90999997,0.73,2006,7,6495.665352
01-07-2006,31.125,77.375,0,6206.322754,52.879997,12.13,93.06,-75.11,293.00998,0.51100004,18,0,-1.0799999,0.66,2006,7,6495.665352
01-08-2006,31.125,77.125,0,6511.235352,52.93,5.98,102.32,-82.84,293.62,0.54200006,16,0,-0.64,0.513,2006,8,8119.58169
01-08-2006,31.125,77.375,0,6332.219238,52.92,8.99,102.21,-83.4,291.46,0.503,18,0,-0.72999996,0.49400002,2006,8,8119.58169
01-09-2006,31.125,77.125,0,6268.746582,52.85,12.07,109.13,-91.54,292.03998,0.485,19,0,-0.96999997,0.41900003,2006,9,9743.498028
01-09-2006,31.125,77.375,0,6166.898926,52.86,13.12,108.96,-91.59,290.34,0.49500003,18,0,-0.9,0.497,2006,9,9743.498028
01-10-2006,31.125,77.125,0,6274.048828,52.82,11.9,113.869995,-99.47,289.47998,0.492,19,0,-1.16,0.40600002,2006,10,14615.24704
01-10-2006,31.125,77.375,0,6271.236328,52.82,10.5199995,114.079994,-99.34,287.38998,0.46800002,19,0,-1.04,0.448,2006,10,14615.24704
01-11-2006,31.125,77.125,0,6392.047363,52.87,8.71,114.34,-103.29,283.88,0.48900002,17,0,-1.24,0.425,2006,11,17863.07972
01-11-2006,31.125,77.375,0,6283.893066,52.87,9.95,114.1,-103.39,281.86,0.462,18,0,-1.24,0.43300003,2006,11,17863.07972
01-12-2006,31.125,77.125,0,6295.256348,52.899998,11.24,110.93,-101.45,279.96,0.45400003,19,0,-0.79999995,0.42100003,2006,12,19486.99606
01-01-2007,31.125,77.125,0,46964.48828,52.899998,18.38,94.04,100.35,284.37,0.45600003,19,0,0.14999999,0.416,2007,1,18391.06538
01-01-2007,31.125,77.375,0,46968.85547,52.899998,1.3199999,93.81,100.479996,282.16,0.44700003,19,0,0.17,0.611,2007,1,18391.06538
01-02-2007,31.125,77.125,0,47107.60938,52.879997,6.62,86.549995,91.259995,283.97998,0.51900005,15,0,0.31,0.45700002,2007,2,14712.85231
01-02-2007,31.125,77.375,0,46986.13672,52.87,15.32,86.65,90.97,280.75,0.48900002,16,0,0.17999999,0.65300006,2007,2,14712.85231
01-03-2007,31.125,77.125,0,46482.39844,52.84,71.5,82.33,80.939995,287.78998,0.497,17,0,0.049999997,0.52000004,2007,3,12873.74577
01-03-2007,31.125,77.375,0,46481.77734,52.84,73.299995,82.13,81.049995,284.66998,0.503,17,0,0.089999996,0.545,2007,3,12873.74577
01-04-2007,31.125,77.125,0,46622.78906,52.829998,88.74,78.159996,73.52,297.81,0.56600004,15,0,0.099999994,0.707,2007,4,11034.63923
01-04-2007,31.125,77.375,0,46749.35547,52.82,70.09,77.53,73.9,294.99,0.56100005,15,0,0.13,0.634,2007,4,11034.63923
01-05-2007,31.125,77.125,0,46932.61328,52.89,12.58,77.659996,70.369995,299.09,0.54300004,16,0,0.19,0.91700006,2007,5,9195.532691
01-05-2007,31.125,77.375,0,46939.35938,52.89,-8,77.439995,70.5,293.94998,0.531,16,0,0.14999999,0.83000004,2007,5,9195.532691
01-06-2007,31.125,77.125,0,46826.75,52.879997,27.48,81.34,72.85,302.27,0.52500004,18,0,0.22,0.88500005,2007,6,7356.426153
01-06-2007,31.125,77.375,0,46771.625,52.879997,23.56,81.32,72.869995,299,0.49300003,20,0,0.12,0.758,2007,6,7356.426153
01-07-2007,31.125,77.125,0,46643.98047,52.829998,49.879997,85.49,80.009995,298.3,0.564,16,0,0.04,0.64500004,2007,7,7356.426153
01-07-2007,31.125,77.375,0,46520.74609,52.829998,64.619995,85.759995,80.009995,295.81,0.56600004,15,0,0.03,0.66,2007,7,7356.426153
01-08-2007,31.125,77.125,0,46767.27344,52.82,66.08,88.57,91.509995,296.49,0.50200003,18,0,0.01,0.42900002,2007,8,9195.532691
01-08-2007,31.125,77.375,0,46770.60156,52.82,47.98,88.34,91.65,294.65,0.509,18,0,0.01,0.47300002,2007,8,9195.532691
01-09-2007,31.125,77.125,0,46747.67578,52.879997,31.23,92.14,102.369995,295.02,0.531,16,0,0.04,0.43300003,2007,9,11034.63923
01-09-2007,31.125,77.375,0,46748.75781,52.879997,10.54,91.93,102.5,293.41,0.535,16,0,0.049999997,0.467,2007,9,11034.63923
01-10-2007,31.125,77.125,0,47032.11328,52.89,-5.13,94.79,110.22,292.58,0.53300005,16,0,0.19999999,0.439,2007,10,16551.95884
01-10-2007,31.125,77.375,0,46905.73828,52.89,3.46,95.11,110.2,290.82,0.518,17,0,0.17,0.46,2007,10,16551.95884
01-11-2007,31.125,77.125,0,46818.33984,52.82,21.75,98.61,111.86,288.47998,0.44200003,22,0,0.07,0.35700002,2007,11,20230.17192
01-11-2007,31.125,77.375,0,46644.26563,52.84,39.53,98.9,111.68,286.91998,0.45400003,20,0,0.049999997,0.43800002,2007,11,20230.17192
01-12-2007,31.125,77.125,0,46438.50391,52.829998,73.619995,99.939995,107.049995,284.5,0.483,17,0,0.02,0.42400002,2007,12,22069.27846
01-12-2007,31.125,77.375,0,46431.48828,52.829998,75.22,99.759995,107.149994,282.52,0.47500002,17,0,0.03,0.51000005,2007,12,22069.27846
01-01-2007,31.125,77.125,0,6254.349121,52.879997,11.98,106.18,-93.59,277.36,0.46300003,18,0,-0.56,0.41200003,2007,1,18391.06538
01-01-2007,31.125,77.375,0,6253.223633,52.879997,10.5199995,106.39,-93.46,275.13,0.45700002,18,0,-0.85999995,0.60200006,2007,1,18391.06538
01-02-2007,31.125,77.125,0,6261.507813,52.82,11.389999,101.13,-82.509995,278.96,0.505,15,0,-0.81,0.46500003,2007,2,14712.85231
01-02-2007,31.125,77.375,0,6260.121582,52.82,9.929999,101.34,-82.369995,276.68,0.505,15,0,-0.93,0.67800003,2007,2,14712.85231
01-03-2007,31.125,77.125,0,6352.875977,52.86,8.97,96.06,-71.96,284.55,0.49800003,16,0,-1.4,0.397,2007,3,12873.74577
01-03-2007,31.125,77.375,0,6245.737793,52.85,10.179999,95.84,-71.96,282.68,0.47800002,17,0,-1.3299999,0.52400005,2007,3,12873.74577
01-04-2007,31.125,77.125,0,6264.549316,52.899998,10.889999,90.93,-65.869995,291.34,0.48800004,19,0,-1.75,0.492,2007,4,11034.63923
01-04-2007,31.125,77.375,0,6156.885742,52.899998,12.13,90.78,-66,289.13,0.49800003,18,0,-1.5999999,0.535,2007,4,11034.63923
01-05-2007,31.125,77.125,0,6213.207031,52.89,12.03,87.2,-64.64,294.77,0.492,19,0,-2.06,0.51900005,2007,5,9195.532691
01-05-2007,31.125,77.375,0,6212.791016,52.89,10.58,87.39,-64.51,291.47,0.492,19,0,-1.8299999,0.545,2007,5,9195.532691
01-06-2007,31.125,77.125,0,6281.581543,52.82,9.9,87.99,-68.42,296.13,0.53000003,17,0,-1.27,0.712,2007,6,7356.426153
01-06-2007,31.125,77.375,0,6274.946289,52.829998,8.429999,88.189995,-68.299995,294.8,0.52900004,17,0,-1.36,0.638,2007,6,7356.426153
01-07-2007,31.125,77.125,0,6477.501953,52.85,4.68,94.07,-74.97,294.65,0.546,17,0,-0.66999996,0.73300004,2007,7,7356.426153
01-07-2007,31.125,77.375,0,6369.419922,52.84,5.7999997,93.95,-75.13,293.22998,0.517,18,0,-0.96,0.65000004,2007,7,7356.426153
01-08-2007,31.125,77.125,0,6147.239258,52.899998,12.71,100.799995,-83.439995,294.33,0.46600002,21,0,-0.7,0.44300002,2007,8,9195.532691
01-08-2007,31.125,77.375,0,6050.394531,52.899998,13.62,100.689995,-83.549995,292.41,0.476,20,0,-0.90999997,0.483,2007,8,9195.532691
01-09-2007,31.125,77.125,0,5998.051758,52.879997,16.07,108.54,-92.61,292.31,0.513,17,0,-0.95,0.42200002,2007,9,11034.63923
01-09-2007,31.125,77.375,0,5996.135742,52.89,14.61,108.74,-92.479996,290.13,0.509,17,0,-0.94,0.514,2007,9,11034.63923
